path	pack	category	kind	tags
UI/kenney_input-prompts_1.5/Nintendo Wii/Double/wii_stick.png	kenney_input-prompts_1.5	UI	image	wii stick
UI/kenney_input-prompts_1.5/Nintendo Wii/Double/wii_stick_down.png	kenney_input-prompts_1.5	UI	image	wii stick down
UI/kenney_input-prompts_1.5/Nintendo Wii/Double/wii_stick_horizontal.png	kenney_input-prompts_1.5	UI	image	wii stick horizontal
UI/kenney_input-prompts_1.5/Nintendo Wii/Double/wii_stick_l.png	kenney_input-prompts_1.5	UI	image	wii stick
UI/kenney_input-prompts_1.5/Nintendo Wii/Double/wii_stick_left.png	kenney_input-prompts_1.5	UI	image	wii stick left
UI/kenney_input-prompts_1.5/Nintendo Wii/Double/wii_stick_l_down.png	kenney_input-prompts_1.5	UI	image	wii stick down
UI/kenney_input-prompts_1.5/Nintendo Wii/Double/wii_stick_l_horizontal.png	kenney_input-prompts_1.5	UI	image	wii stick horizontal
UI/kenney_input-prompts_1.5/Nintendo Wii/Double/wii_stick_l_left.png	kenney_input-prompts_1.5	UI	image	wii stick left
UI/kenney_input-prompts_1.5/Nintendo Wii/Double/wii_stick_l_right.png	kenney_input-prompts_1.5	UI	image	wii stick right
UI/kenney_input-prompts_1.5/Nintendo Wii/Double/wii_stick_l_up.png	kenney_input-prompts_1.5	UI	image	wii stick up
UI/kenney_input-prompts_1.5/Nintendo Wii/Double/wii_stick_l_vertical.png	kenney_input-prompts_1.5	UI	image	wii stick vertical
UI/kenney_input-prompts_1.5/Nintendo Wii/Double/wii_stick_r.png	kenney_input-prompts_1.5	UI	image	wii stick
UI/kenney_input-prompts_1.5/Nintendo Wii/Double/wii_stick_right.png	kenney_input-prompts_1.5	UI	image	wii stick right
UI/kenney_input-prompts_1.5/Nintendo Wii/Double/wii_stick_r_down.png	kenney_input-prompts_1.5	UI	image	wii stick down
UI/kenney_input-prompts_1.5/Nintendo Wii/Double/wii_stick_r_horizontal.png	kenney_input-prompts_1.5	UI	image	wii stick horizontal
UI/kenney_input-prompts_1.5/Nintendo Wii/Double/wii_stick_r_left.png	kenney_input-prompts_1.5	UI	image	wii stick left
UI/kenney_input-prompts_1.5/Nintendo Wii/Double/wii_stick_r_right.png	kenney_input-prompts_1.5	UI	image	wii stick right
UI/kenney_input-prompts_1.5/Nintendo Wii/Double/wii_stick_r_up.png	kenney_input-prompts_1.5	UI	image	wii stick up
UI/kenney_input-prompts_1.5/Nintendo Wii/Double/wii_stick_r_vertical.png	kenney_input-prompts_1.5	UI	image	wii stick vertical
UI/kenney_input-prompts_1.5/Nintendo Wii/Double/wii_stick_top_l.png	kenney_input-prompts_1.5	UI	image	wii stick top
UI/kenney_input-prompts_1.5/Nintendo Wii/Double/wii_stick_top_r.png	kenney_input-prompts_1.5	UI	image	wii stick top
UI/kenney_input-prompts_1.5/Nintendo Wii/Double/wii_stick_up.png	kenney_input-prompts_1.5	UI	image	wii stick up
UI/kenney_input-prompts_1.5/Nintendo Wii/Double/wii_stick_vertical.png	kenney_input-prompts_1.5	UI	image	wii stick vertical
UI/kenney_input-prompts_1.5/Nintendo Wii/Fonts/kenney_input_nintendo_wii.otf	kenney_input-prompts_1.5	UI	font	kenney input nintendo wii
UI/kenney_input-prompts_1.5/Nintendo Wii/Fonts/kenney_input_nintendo_wii.ttf	kenney_input-prompts_1.5	UI	font	kenney input nintendo wii
UI/kenney_input-prompts_1.5/Nintendo Wii/nintendo-wii_sheet_default.png	kenney_input-prompts_1.5	UI	image	nintendo wii sheet default
UI/kenney_input-prompts_1.5/Nintendo Wii/nintendo-wii_sheet_double.png	kenney_input-prompts_1.5	UI	image	nintendo wii sheet double
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/controller_wii_classic.svg	kenney_input-prompts_1.5	UI	vector	controller wii classic
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/controller_wii_classic_pro.svg	kenney_input-prompts_1.5	UI	vector	controller wii classic pro
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_1.svg	kenney_input-prompts_1.5	UI	vector	wii button
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_1_outline.svg	kenney_input-prompts_1.5	UI	vector	wii button outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_2.svg	kenney_input-prompts_1.5	UI	vector	wii button
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_2_outline.svg	kenney_input-prompts_1.5	UI	vector	wii button outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_a.svg	kenney_input-prompts_1.5	UI	vector	wii button
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_a_outline.svg	kenney_input-prompts_1.5	UI	vector	wii button outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_b.svg	kenney_input-prompts_1.5	UI	vector	wii button
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_b_outline.svg	kenney_input-prompts_1.5	UI	vector	wii button outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_c.svg	kenney_input-prompts_1.5	UI	vector	wii button
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_c_outline.svg	kenney_input-prompts_1.5	UI	vector	wii button outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_home.svg	kenney_input-prompts_1.5	UI	vector	wii button home
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_home_outline.svg	kenney_input-prompts_1.5	UI	vector	wii button home outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_l.svg	kenney_input-prompts_1.5	UI	vector	wii button
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_l_outline.svg	kenney_input-prompts_1.5	UI	vector	wii button outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_minus.svg	kenney_input-prompts_1.5	UI	vector	wii button minus
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_minus_outline.svg	kenney_input-prompts_1.5	UI	vector	wii button minus outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_plus.svg	kenney_input-prompts_1.5	UI	vector	wii button plus
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_plus_outline.svg	kenney_input-prompts_1.5	UI	vector	wii button plus outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_power.svg	kenney_input-prompts_1.5	UI	vector	wii button power
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_power_outline.svg	kenney_input-prompts_1.5	UI	vector	wii button power outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_r.svg	kenney_input-prompts_1.5	UI	vector	wii button
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_r_outline.svg	kenney_input-prompts_1.5	UI	vector	wii button outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_x.svg	kenney_input-prompts_1.5	UI	vector	wii button
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_x_outline.svg	kenney_input-prompts_1.5	UI	vector	wii button outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_y.svg	kenney_input-prompts_1.5	UI	vector	wii button
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_y_outline.svg	kenney_input-prompts_1.5	UI	vector	wii button outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_z.svg	kenney_input-prompts_1.5	UI	vector	wii button
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_zl.svg	kenney_input-prompts_1.5	UI	vector	wii button zl
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_zl_outline.svg	kenney_input-prompts_1.5	UI	vector	wii button zl outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_zr.svg	kenney_input-prompts_1.5	UI	vector	wii button zr
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_zr_outline.svg	kenney_input-prompts_1.5	UI	vector	wii button zr outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_button_z_outline.svg	kenney_input-prompts_1.5	UI	vector	wii button outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_controller.svg	kenney_input-prompts_1.5	UI	vector	wii controller
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_controller_diagonal.svg	kenney_input-prompts_1.5	UI	vector	wii controller diagonal
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_controller_diagonal_outline.svg	kenney_input-prompts_1.5	UI	vector	wii controller diagonal outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_controller_horizontal.svg	kenney_input-prompts_1.5	UI	vector	wii controller horizontal
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_controller_horizontal_outline.svg	kenney_input-prompts_1.5	UI	vector	wii controller horizontal outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_controller_nunchuk.svg	kenney_input-prompts_1.5	UI	vector	wii controller nunchuk
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_controller_nunchuk_wire.svg	kenney_input-prompts_1.5	UI	vector	wii controller nunchuk wire
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_controller_outline.svg	kenney_input-prompts_1.5	UI	vector	wii controller outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_controller_rotate.svg	kenney_input-prompts_1.5	UI	vector	wii controller rotate
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_controller_rotate_outline.svg	kenney_input-prompts_1.5	UI	vector	wii controller rotate outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_controller_vertical.svg	kenney_input-prompts_1.5	UI	vector	wii controller vertical
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_controller_vertical_outline.svg	kenney_input-prompts_1.5	UI	vector	wii controller vertical outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_dpad.svg	kenney_input-prompts_1.5	UI	vector	wii dpad
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_dpad_all.svg	kenney_input-prompts_1.5	UI	vector	wii dpad all
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_dpad_down.svg	kenney_input-prompts_1.5	UI	vector	wii dpad down
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_dpad_down_outline.svg	kenney_input-prompts_1.5	UI	vector	wii dpad down outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_dpad_horizontal.svg	kenney_input-prompts_1.5	UI	vector	wii dpad horizontal
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_dpad_horizontal_outline.svg	kenney_input-prompts_1.5	UI	vector	wii dpad horizontal outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_dpad_left.svg	kenney_input-prompts_1.5	UI	vector	wii dpad left
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_dpad_left_outline.svg	kenney_input-prompts_1.5	UI	vector	wii dpad left outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_dpad_none.svg	kenney_input-prompts_1.5	UI	vector	wii dpad none
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_dpad_right.svg	kenney_input-prompts_1.5	UI	vector	wii dpad right
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_dpad_right_outline.svg	kenney_input-prompts_1.5	UI	vector	wii dpad right outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_dpad_up.svg	kenney_input-prompts_1.5	UI	vector	wii dpad up
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_dpad_up_outline.svg	kenney_input-prompts_1.5	UI	vector	wii dpad up outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_dpad_vertical.svg	kenney_input-prompts_1.5	UI	vector	wii dpad vertical
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_dpad_vertical_outline.svg	kenney_input-prompts_1.5	UI	vector	wii dpad vertical outline
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_stick.svg	kenney_input-prompts_1.5	UI	vector	wii stick
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_stick_down.svg	kenney_input-prompts_1.5	UI	vector	wii stick down
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_stick_horizontal.svg	kenney_input-prompts_1.5	UI	vector	wii stick horizontal
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_stick_l.svg	kenney_input-prompts_1.5	UI	vector	wii stick
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_stick_left.svg	kenney_input-prompts_1.5	UI	vector	wii stick left
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_stick_l_down.svg	kenney_input-prompts_1.5	UI	vector	wii stick down
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_stick_l_horizontal.svg	kenney_input-prompts_1.5	UI	vector	wii stick horizontal
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_stick_l_left.svg	kenney_input-prompts_1.5	UI	vector	wii stick left
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_stick_l_right.svg	kenney_input-prompts_1.5	UI	vector	wii stick right
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_stick_l_up.svg	kenney_input-prompts_1.5	UI	vector	wii stick up
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_stick_l_vertical.svg	kenney_input-prompts_1.5	UI	vector	wii stick vertical
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_stick_r.svg	kenney_input-prompts_1.5	UI	vector	wii stick
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_stick_right.svg	kenney_input-prompts_1.5	UI	vector	wii stick right
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_stick_r_down.svg	kenney_input-prompts_1.5	UI	vector	wii stick down
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_stick_r_horizontal.svg	kenney_input-prompts_1.5	UI	vector	wii stick horizontal
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_stick_r_left.svg	kenney_input-prompts_1.5	UI	vector	wii stick left
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_stick_r_right.svg	kenney_input-prompts_1.5	UI	vector	wii stick right
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_stick_r_up.svg	kenney_input-prompts_1.5	UI	vector	wii stick up
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_stick_r_vertical.svg	kenney_input-prompts_1.5	UI	vector	wii stick vertical
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_stick_top_l.svg	kenney_input-prompts_1.5	UI	vector	wii stick top
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_stick_top_r.svg	kenney_input-prompts_1.5	UI	vector	wii stick top
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_stick_up.svg	kenney_input-prompts_1.5	UI	vector	wii stick up
UI/kenney_input-prompts_1.5/Nintendo Wii/Vector/wii_stick_vertical.svg	kenney_input-prompts_1.5	UI	vector	wii stick vertical
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/controller_wiiu_pro.png	kenney_input-prompts_1.5	UI	image	controller wiiu pro
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_1.png	kenney_input-prompts_1.5	UI	image	wiiu button
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_1_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_2.png	kenney_input-prompts_1.5	UI	image	wiiu button
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_2_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_a.png	kenney_input-prompts_1.5	UI	image	wiiu button
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_a_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_b.png	kenney_input-prompts_1.5	UI	image	wiiu button
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_b_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_home.png	kenney_input-prompts_1.5	UI	image	wiiu button home
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_home_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button home outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_l.png	kenney_input-prompts_1.5	UI	image	wiiu button
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_l_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_minus.png	kenney_input-prompts_1.5	UI	image	wiiu button minus
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_minus_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button minus outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_plus.png	kenney_input-prompts_1.5	UI	image	wiiu button plus
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_plus_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button plus outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_power.png	kenney_input-prompts_1.5	UI	image	wiiu button power
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_power_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button power outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_r.png	kenney_input-prompts_1.5	UI	image	wiiu button
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_r_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_tv.png	kenney_input-prompts_1.5	UI	image	wiiu button tv
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_tv_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button tv outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_x.png	kenney_input-prompts_1.5	UI	image	wiiu button
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_x_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_y.png	kenney_input-prompts_1.5	UI	image	wiiu button
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_y_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_zl.png	kenney_input-prompts_1.5	UI	image	wiiu button zl
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_zl_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button zl outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_zr.png	kenney_input-prompts_1.5	UI	image	wiiu button zr
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_button_zr_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button zr outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_controller.png	kenney_input-prompts_1.5	UI	image	wiiu controller
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_controller_down.png	kenney_input-prompts_1.5	UI	image	wiiu controller down
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_controller_down_outline.png	kenney_input-prompts_1.5	UI	image	wiiu controller down outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_controller_outline.png	kenney_input-prompts_1.5	UI	image	wiiu controller outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_controller_up.png	kenney_input-prompts_1.5	UI	image	wiiu controller up
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_controller_up_outlnie.png	kenney_input-prompts_1.5	UI	image	wiiu controller up outlnie
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_dpad.png	kenney_input-prompts_1.5	UI	image	wiiu dpad
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_dpad_all.png	kenney_input-prompts_1.5	UI	image	wiiu dpad all
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_dpad_down.png	kenney_input-prompts_1.5	UI	image	wiiu dpad down
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_dpad_down_outline.png	kenney_input-prompts_1.5	UI	image	wiiu dpad down outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_dpad_horizontal.png	kenney_input-prompts_1.5	UI	image	wiiu dpad horizontal
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_dpad_horizontal_outline.png	kenney_input-prompts_1.5	UI	image	wiiu dpad horizontal outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_dpad_left.png	kenney_input-prompts_1.5	UI	image	wiiu dpad left
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_dpad_left_outline.png	kenney_input-prompts_1.5	UI	image	wiiu dpad left outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_dpad_none.png	kenney_input-prompts_1.5	UI	image	wiiu dpad none
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_dpad_right.png	kenney_input-prompts_1.5	UI	image	wiiu dpad right
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_dpad_right_outline.png	kenney_input-prompts_1.5	UI	image	wiiu dpad right outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_dpad_up.png	kenney_input-prompts_1.5	UI	image	wiiu dpad up
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_dpad_up_outline.png	kenney_input-prompts_1.5	UI	image	wiiu dpad up outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_dpad_vertical.png	kenney_input-prompts_1.5	UI	image	wiiu dpad vertical
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_dpad_vertical_outline.png	kenney_input-prompts_1.5	UI	image	wiiu dpad vertical outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_stick_l.png	kenney_input-prompts_1.5	UI	image	wiiu stick
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_stick_l_down.png	kenney_input-prompts_1.5	UI	image	wiiu stick down
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_stick_l_horizontal.png	kenney_input-prompts_1.5	UI	image	wiiu stick horizontal
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_stick_l_left.png	kenney_input-prompts_1.5	UI	image	wiiu stick left
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_stick_l_right.png	kenney_input-prompts_1.5	UI	image	wiiu stick right
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_stick_l_up.png	kenney_input-prompts_1.5	UI	image	wiiu stick up
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_stick_l_vertical.png	kenney_input-prompts_1.5	UI	image	wiiu stick vertical
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_stick_r.png	kenney_input-prompts_1.5	UI	image	wiiu stick
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_stick_r_down.png	kenney_input-prompts_1.5	UI	image	wiiu stick down
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_stick_r_horizontal.png	kenney_input-prompts_1.5	UI	image	wiiu stick horizontal
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_stick_r_left.png	kenney_input-prompts_1.5	UI	image	wiiu stick left
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_stick_r_right.png	kenney_input-prompts_1.5	UI	image	wiiu stick right
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_stick_r_up.png	kenney_input-prompts_1.5	UI	image	wiiu stick up
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_stick_r_vertical.png	kenney_input-prompts_1.5	UI	image	wiiu stick vertical
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_stick_top_l.png	kenney_input-prompts_1.5	UI	image	wiiu stick top
UI/kenney_input-prompts_1.5/Nintendo WiiU/Default/wiiu_stick_top_r.png	kenney_input-prompts_1.5	UI	image	wiiu stick top
UI/kenney_input-prompts_1.5/Nintendo WiiU/Double/controller_wiiu_pro.png	kenney_input-prompts_1.5	UI	image	controller wiiu pro
UI/kenney_input-prompts_1.5/Nintendo WiiU/Double/wiiu_button_1.png	kenney_input-prompts_1.5	UI	image	wiiu button
UI/kenney_input-prompts_1.5/Nintendo WiiU/Double/wiiu_button_1_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Double/wiiu_button_2.png	kenney_input-prompts_1.5	UI	image	wiiu button
UI/kenney_input-prompts_1.5/Nintendo WiiU/Double/wiiu_button_2_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Double/wiiu_button_a.png	kenney_input-prompts_1.5	UI	image	wiiu button
UI/kenney_input-prompts_1.5/Nintendo WiiU/Double/wiiu_button_a_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Double/wiiu_button_b.png	kenney_input-prompts_1.5	UI	image	wiiu button
UI/kenney_input-prompts_1.5/Nintendo WiiU/Double/wiiu_button_b_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Double/wiiu_button_home.png	kenney_input-prompts_1.5	UI	image	wiiu button home
UI/kenney_input-prompts_1.5/Nintendo WiiU/Double/wiiu_button_home_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button home outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Double/wiiu_button_l.png	kenney_input-prompts_1.5	UI	image	wiiu button
UI/kenney_input-prompts_1.5/Nintendo WiiU/Double/wiiu_button_l_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Double/wiiu_button_minus.png	kenney_input-prompts_1.5	UI	image	wiiu button minus
UI/kenney_input-prompts_1.5/Nintendo WiiU/Double/wiiu_button_minus_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button minus outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Double/wiiu_button_plus.png	kenney_input-prompts_1.5	UI	image	wiiu button plus
UI/kenney_input-prompts_1.5/Nintendo WiiU/Double/wiiu_button_plus_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button plus outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Double/wiiu_button_power.png	kenney_input-prompts_1.5	UI	image	wiiu button power
UI/kenney_input-prompts_1.5/Nintendo WiiU/Double/wiiu_button_power_outline.png	kenney_input-prompts_1.5	UI	image	wiiu button power outline
UI/kenney_input-prompts_1.5/Nintendo WiiU/Double/wiiu_button_r.png	kenney_input-prompts_1.5	UI	image	wiiu button
